Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.3-192.168.10.25-53-60361-17,192.168.10.25,60361,192.168.10.3,53,17,7/7/2017 10:11,1147,2,2,84,204.0,42,42,42.0,0.0,102,102,102.0,0.0,251089.7995,3487.358326,382.3333333,617.5794146,1095.0,4.0,48.0,48.0,0.0,48.0,48.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,1743.679163,1743.679163,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,40,0,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.8-72.21.91.29-1509-80-6,192.168.10.8,1509,72.21.91.29,80,6,7/7/2017 9:36,115536974,16,14,519,802.0,435,0,32.4375,107.3604327,796,0,57.28571429,212.6226085,11.43356931,0.259657138,3984033.586,4864005.352,9991805.0,125.0,116000000.0,7702464.933,4121306.897,10000000.0,125.0,110000000.0,8475825.846,3756163.796,10000000.0,978.0,0,0,0,0,332,424,0.138483807,0.121173331,0,796,42.61290323,159.905113,25569.64516,0,0,0,1,0,0,0,0,0,44.03333333,32.4375,57.28571429,332,0,0,0,0,0,0,16,519,14,802,8192,288,15,20,42902.45455,64156.40425,236341.0,23434.0,9973971.909,58749.44522,9991805.0,9796836.0,BENIGN
129.128.12.20-192.168.10.19-123-123-17,192.168.10.19,123,129.128.12.20,123,17,7/7/2017 9:15,69102474,2,2,96,96.0,48,48,48.0,0.0,48,48,48.0,0.0,2.778482287,0.057885048,23000000.0,39700000.0,68900000.0,88627.0,69000000.0,69000000.0,0.0,69000000.0,69000000.0,69000000.0,69000000.0,0.0,69000000.0,69000000.0,0,0,0,0,52,52,0.028942524,0.028942524,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,88627.0,0.0,88627.0,88627.0,68900000.0,0.0,68900000.0,68900000.0,BENIGN
192.168.10.3-192.168.10.19-53-57357-17,192.168.10.19,57357,192.168.10.3,53,17,7/7/2017 10:25,218,2,2,60,266.0,30,30,30.0,0.0,133,133,133.0,0.0,1495412.844,18348.62385,72.66666667,84.73684755,167.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,9174.311927,9174.311927,30,133,71.2,56.41542342,3182.7,0,0,0,0,0,0,0,0,1,89.0,30.0,133.0,64,0,0,0,0,0,0,2,60,2,266,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60130-17,192.168.10.3,60130,192.168.10.1,53,17,7/7/2017 10:23,452,1,1,54,114.0,54,54,54.0,0.0,114,114,114.0,0.0,371681.4159,4424.778761,452.0,0.0,452.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2212.389381,2212.389381,54,114,74.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,111.0,54.0,114.0,32,0,0,0,0,0,0,1,54,1,114,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-205.174.165.73-4764-8080-6,205.174.165.73,8080,192.168.10.9,4764,6,7/7/2017 10:55,83,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,144578.3133,24096.38554,83.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,12048.19277,12048.19277,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.217.6.195-192.168.10.17-443-45891-6,172.217.6.195,443,192.168.10.17,45891,6,7/7/2017 9:52,78,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25641.02564,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12820.51282,12820.51282,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,319,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-53-60829-17,192.168.10.14,60829,192.168.10.3,53,17,7/7/2017 9:21,46591,2,2,60,244.0,30,30,30.0,0.0,122,122,122.0,0.0,6524.865317,85.85349102,15530.33333,26893.26422,46584.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,40,42.92674551,42.92674551,30,122,66.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,83.5,30.0,122.0,64,0,0,0,0,0,0,2,60,2,244,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62106-17,192.168.10.3,62106,192.168.10.1,53,17,7/7/2017 9:41,336636,1,1,53,158.0,53,53,53.0,0.0,158,158,158.0,0.0,626.789767,5.941135232,336636.0,0.0,336636.0,336636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,2.970567616,2.970567616,53,158,88.0,60.62177826,3675.0,0,0,0,0,0,0,0,0,1,132.0,53.0,158.0,20,0,0,0,0,0,0,1,53,1,158,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60596-17,192.168.10.3,60596,192.168.10.1,53,17,7/7/2017 9:59,261028,1,1,42,130.0,42,42,42.0,0.0,130,130,130.0,0.0,658.9331413,7.662013271,261028.0,0.0,261028.0,261028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,3.831006635,3.831006635,42,130,71.33333333,50.80682369,2581.333333,0,0,0,0,0,0,0,0,1,107.0,42.0,130.0,32,0,0,0,0,0,0,1,42,1,130,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-205.174.165.73-51592-8080-6,192.168.10.14,51592,205.174.165.73,8080,6,7/7/2017 10:25,69044,4,3,207,134.0,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4938.879555,101.3846243,11507.33333,27134.78908,66892.0,55.0,69044.0,23014.66667,39188.3787,68264.0,70.0,67505.0,33752.5,46866.33035,66892.0,613.0,0,0,0,0,92,72,57.93407103,43.45055327,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.14-205.174.165.73-51608-8080-6,192.168.10.14,51608,205.174.165.73,8080,6,7/7/2017 10:27,64265,4,3,207,134.0,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5306.154205,108.9239866,10710.83333,25244.85237,62238.0,50.0,64265.0,21421.66667,36456.04208,63516.0,69.0,62830.0,31415.0,43590.30463,62238.0,592.0,0,0,0,0,92,72,62.24227807,46.68170855,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.12-216.58.219.230-32854-443-6,192.168.10.12,32854,216.58.219.230,443,6,7/7/2017 10:01,6676230,5,2,123,46.0,46,0,24.6,23.27659769,46,0,23.0,32.52691193,25.31368752,1.048495933,1112705.0,2230075.585,5599960.0,25.0,6676230.0,1669057.5,2664522.048,5599960.0,42.0,5676372.0,5676372.0,0.0,5676372.0,5676372.0,1,0,0,0,160,64,0.748925666,0.299570266,0,46,26.875,22.82503325,520.9821429,0,1,0,0,1,0,0,0,0,30.71428571,24.6,23.0,160,0,0,0,0,0,0,5,123,2,46,310,349,2,32,36437.0,0.0,36437.0,36437.0,5599960.0,0.0,5599960.0,5599960.0,BENIGN
192.168.10.15-205.174.165.73-52277-8080-6,205.174.165.73,8080,192.168.10.15,52277,6,7/7/2017 10:27,36,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,333333.3333,55555.55556,36.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,27777.77778,27777.77778,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.1-192.168.10.3-53-60654-17,192.168.10.3,60654,192.168.10.1,53,17,7/7/2017 10:28,496,1,1,58,114.0,58,58,58.0,0.0,114,114,114.0,0.0,346774.1935,4032.258065,496.0,0.0,496.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2016.129032,2016.129032,58,114,76.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,115.0,58.0,114.0,32,0,0,0,0,0,0,1,58,1,114,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61889-17,192.168.10.3,61889,192.168.10.1,53,17,7/7/2017 12:00,23608,1,1,44,131.0,44,44,44.0,0.0,131,131,131.0,0.0,7412.741444,84.71704507,23608.0,0.0,23608.0,23608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,42.35852253,42.35852253,44,131,73.0,50.22947342,2523.0,0,0,0,0,0,0,0,0,1,109.5,44.0,131.0,32,0,0,0,0,0,0,1,44,1,131,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-205.174.165.73-4617-8080-6,205.174.165.73,8080,192.168.10.9,4617,6,7/7/2017 10:53,51,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,235294.1176,39215.68627,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,19607.84314,19607.84314,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.15-216.239.32.55-51773-443-6,192.168.10.15,51773,216.239.32.55,443,6,7/7/2017 10:03,117433159,18,21,1177,4832.0,281,0,65.38888889,85.83989124,1430,0,230.0952381,440.6403187,51.16953381,0.332103814,3090346.289,13200000.0,58800000.0,1.0,117000000.0,6907832.882,19400000.0,58900000.0,17.0,117000000.0,5868175.65,18000000.0,58800000.0,1.0,0,0,0,0,372,432,0.153278683,0.178825131,0,1430,150.225,331.8411334,110118.5378,0,0,0,1,0,0,0,0,1,154.0769231,65.38888889,230.0952381,372,0,0,0,0,0,0,18,1177,21,4832,8192,184,17,20,284177.0,303316.2822,498654.0,69700.0,58400000.0,529481.5578,58800000.0,58000000.0,BENIGN
192.168.10.1-192.168.10.3-53-61903-17,192.168.10.3,61903,192.168.10.1,53,17,7/7/2017 11:42,24654,1,1,61,122.0,61,61,61.0,0.0,122,122,122.0,0.0,7422.730591,81.1227387,24654.0,0.0,24654.0,24654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,40.56136935,40.56136935,61,122,81.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,122.0,61.0,122.0,20,0,0,0,0,0,0,1,61,1,122,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-224.0.0.252-54261-5355-17,192.168.10.3,54261,224.0.0.252,5355,17,7/7/2017 9:56,16,13,0,572,0.0,44,44,44.0,0.0,0,0,0.0,0.0,35800000.0,812500.0,1.333333333,0.887625365,4.0,1.0,16.0,1.333333333,0.887625365,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,416,0,812500.0,0.0,44,44,44.0,0.0,0.0,0,0,0,0,0,0,0,0,0,47.38461538,44.0,0.0,416,0,0,0,0,0,0,13,572,0,0,-1,-1,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-389-50913-6,192.168.10.3,389,192.168.10.5,50913,6,7/7/2017 12:00,14,3,0,18,0.0,6,6,6.0,0.0,0,0,0.0,0.0,1285714.286,214285.7143,7.0,8.485281374,13.0,1.0,14.0,7.0,8.485281374,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,214285.7143,0.0,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,0,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.19-52.84.143.142-52838-443-6,192.168.10.19,52838,52.84.143.142,443,6,7/7/2017 11:48,5443826,9,6,389,5197.0,196,0,43.22222222,78.10854271,2043,0,866.1666667,886.8317578,1026.116558,2.755415033,388844.7143,1420464.529,5323920.0,3.0,5443826.0,680478.25,1876339.66,5323920.0,3.0,61045.0,12209.0,16156.72603,35775.0,49.0,0,0,0,0,296,200,1.65324902,1.102166013,0,2043,349.125,660.7687316,436615.3167,0,0,0,1,0,0,0,0,0,372.4,43.22222222,866.1666667,296,0,0,0,0,0,0,9,389,6,5197,29200,122,3,32,119903.0,0.0,119903.0,119903.0,5323920.0,0.0,5323920.0,5323920.0,BENIGN
192.168.10.9-205.174.165.73-3395-8080-6,192.168.10.9,3395,205.174.165.73,8080,6,7/7/2017 10:32,158487,4,3,206,134.0,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,2145.286364,44.16766044,26414.5,63615.0324,156266.0,94.0,158487.0,52829.0,90880.18785,157768.0,108.0,156874.0,78437.0,110066.8273,156266.0,608.0,0,0,0,0,92,72,25.23866311,18.92899733,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.1-192.168.10.3-53-61285-17,192.168.10.3,61285,192.168.10.1,53,17,7/7/2017 11:59,59918,1,1,43,123.0,43,43,43.0,0.0,123,123,123.0,0.0,2770.452952,33.37895123,59918.0,0.0,59918.0,59918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,16.68947562,16.68947562,43,123,69.66666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,1,104.5,43.0,123.0,32,0,0,0,0,0,0,1,43,1,123,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.255-192.168.10.19-138-138-17,192.168.10.19,138,192.168.10.255,138,17,7/7/2017 11:43,22,13,0,3055,0.0,235,235,235.0,0.0,0,0,0.0,0.0,139000000.0,590909.0909,1.833333333,1.403458931,6.0,1.0,22.0,1.833333333,1.403458931,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,260,0,590909.0909,0.0,235,235,235.0,0.0,0.0,0,0,0,0,0,0,0,0,0,253.0769231,235.0,0.0,260,0,0,0,0,0,0,13,3055,0,0,-1,-1,12,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-50218-17,192.168.10.9,50218,192.168.10.3,53,17,7/7/2017 11:43,182,2,2,68,324.0,34,34,34.0,0.0,162,162,162.0,0.0,2153846.154,21978.02198,60.66666667,99.88159657,176.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,10989.01099,10989.01099,34,162,85.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,106.5,34.0,162.0,40,0,0,0,0,0,0,2,68,2,324,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-56360-17,192.168.10.15,56360,192.168.10.3,53,17,7/7/2017 9:27,164,2,2,70,134.0,35,35,35.0,0.0,67,67,67.0,0.0,1243902.439,24390.2439,54.66666667,54.30776495,112.0,4.0,4.0,4.0,0.0,4.0,4.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,12195.12195,12195.12195,35,67,47.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,59.75,35.0,67.0,40,0,0,0,0,0,0,2,70,2,134,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
151.101.20.69-192.168.10.15-443-49906-6,192.168.10.15,49906,151.101.20.69,443,6,7/7/2017 9:25,115645214,24,22,788,15469.0,319,0,32.83333333,75.932846,2920,0,703.1363636,939.5725622,140.576505,0.397768298,2569893.644,4342888.292,10000000.0,0.0,116000000.0,5028052.783,5002268.611,10000000.0,3.0,110000000.0,5253810.619,5125992.935,10000000.0,50.0,0,0,0,0,492,584,0.207531286,0.190237012,0,2920,345.893617,721.5749452,520670.4015,0,0,0,1,0,0,0,0,0,353.4130435,32.83333333,703.1363636,492,0,0,0,0,0,0,24,788,22,15469,8192,62,23,20,33406.25,35071.13208,144770.0,23132.0,9603694.667,1357943.741,10000000.0,5291881.0,BENIGN
192.168.10.3-192.168.10.16-389-42008-6,192.168.10.16,42008,192.168.10.3,389,6,7/7/2017 11:56,539,10,5,165,326.0,79,0,16.5,33.01262385,163,0,65.2,89.27877687,910946.1967,27829.31354,38.5,32.08582241,117.0,0.0,539.0,59.88888889,34.54505914,117.0,2.0,457.0,114.25,151.9942433,325.0,3.0,0,0,0,0,336,176,18552.8757,9276.437848,0,163,30.6875,58.08122904,3373.429167,0,0,0,1,0,0,0,0,0,32.73333333,16.5,65.2,336,0,0,0,0,0,0,10,165,5,326,29200,260,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.8-205.174.165.73-4635-8080-6,192.168.10.8,4635,205.174.165.73,8080,6,7/7/2017 12:04,997095,3,3,0,18.0,0,0,0.0,0.0,6,6,6.0,0.0,18.05244235,6.017480782,199419.0,272283.2452,498601.0,438.0,996657.0,498328.5,1232.48712,499200.0,497457.0,996416.0,498208.0,1175.21147,499039.0,497377.0,0,0,0,0,92,60,3.008740391,3.008740391,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.5-205.174.165.73-53523-8080-6,205.174.165.73,8080,192.168.10.5,53523,6,7/7/2017 10:34,44,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,272727.2727,45454.54545,44.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,22727.27273,22727.27273,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.1-192.168.10.3-53-61561-17,192.168.10.3,61561,192.168.10.1,53,17,7/7/2017 9:40,88204,1,1,48,142.0,48,48,48.0,0.0,142,142,142.0,0.0,2154.09732,22.67470863,88204.0,0.0,88204.0,88204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,11.33735431,11.33735431,48,142,79.33333333,54.2709253,2945.333333,0,0,0,0,0,0,0,0,1,119.0,48.0,142.0,32,0,0,0,0,0,0,1,48,1,142,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.17-53-25756-17,192.168.10.17,25756,192.168.10.3,53,17,7/7/2017 11:48,222,2,2,64,96.0,32,32,32.0,0.0,48,48,48.0,0.0,720720.7207,18018.01802,74.0,44.17012565,125.0,48.0,49.0,49.0,0.0,49.0,49.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,9009.009009,9009.009009,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-205.174.165.73-52936-8080-6,192.168.10.15,52936,205.174.165.73,8080,6,7/7/2017 10:48,78008,4,3,207,134.0,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4371.346529,89.73438622,13001.33333,30800.39924,75869.0,22.0,78008.0,26002.66667,44262.30868,77110.0,22.0,76446.0,38223.0,53239.48377,75869.0,577.0,0,0,0,0,92,72,51.27679212,38.45759409,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
152.163.20.130-192.168.10.8-443-1909-6,192.168.10.8,1909,152.163.20.130,443,6,7/7/2017 9:46,115459091,20,19,1119,3669.0,437,0,55.95,123.0068355,1460,0,193.1052632,455.8176895,41.46923346,0.337781977,3038397.132,4537169.126,10000000.0,4.0,115000000.0,6076794.263,4889233.847,10100000.0,48.0,111000000.0,6182927.722,5041610.122,10100000.0,4.0,0,0,0,0,412,392,0.173221527,0.16456045,0,1460,119.7,329.1530078,108341.7026,0,0,0,1,0,0,0,0,0,122.7692308,55.95,193.1052632,412,0,0,0,0,0,0,20,1119,19,3669,8192,5120,19,20,137111.0909,145941.1149,577140.0,92994.0,9980399.273,60520.64119,10000000.0,9800581.0,BENIGN
192.168.10.9-37.48.71.24-5967-443-6,37.48.71.24,443,192.168.10.9,5967,6,7/7/2017 11:50,3,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,123,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62028-17,192.168.10.3,62028,192.168.10.1,53,17,7/7/2017 12:14,23564,1,1,49,177.0,49,49,49.0,0.0,177,177,177.0,0.0,9590.901375,84.87523341,23564.0,0.0,23564.0,23564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,42.4376167,42.4376167,49,177,91.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,137.5,49.0,177.0,32,0,0,0,0,0,0,1,49,1,177,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.17-53-11743-17,192.168.10.17,11743,192.168.10.3,53,17,7/7/2017 11:17,73251,2,2,90,242.0,45,45,45.0,0.0,121,121,121.0,0.0,4532.361333,54.60676305,24417.0,42248.19012,73201.0,1.0,1.0,1.0,0.0,1.0,1.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,64,80,27.30338152,27.30338152,45,121,75.4,41.62691437,1732.8,0,0,0,0,0,0,0,0,1,94.25,45.0,121.0,64,0,0,0,0,0,0,2,90,2,242,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-205.174.165.73-52927-8080-6,192.168.10.15,52927,205.174.165.73,8080,6,7/7/2017 10:46,74995,4,3,207,134.0,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4546.969798,93.33955597,12499.16667,29609.92363,72937.0,21.0,74995.0,24998.33333,42604.66419,74192.0,21.0,73549.0,36774.5,51141.49795,72937.0,612.0,0,0,0,0,92,72,53.33688913,40.00266684,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-3535-8080-6,192.168.10.8,3535,205.174.165.73,8080,6,7/7/2017 11:20,996904,3,3,0,18.0,0,0,0.0,0.0,6,6,6.0,0.0,18.05590107,6.01863369,199380.8,272311.7412,498607.0,424.0,996480.0,498240.0,1354.816593,499198.0,497282.0,996380.0,498190.0,1189.353606,499031.0,497349.0,0,0,0,0,92,60,3.009316845,3.009316845,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.3-192.168.10.19-53-50766-17,192.168.10.19,50766,192.168.10.3,53,17,7/7/2017 10:34,275,2,2,72,322.0,36,36,36.0,0.0,161,161,161.0,0.0,1432727.273,14545.45455,91.66666667,157.0392732,273.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,7272.727273,7272.727273,36,161,86.0,68.46531969,4687.5,0,0,0,0,0,0,0,0,1,107.5,36.0,161.0,40,0,0,0,0,0,0,2,72,2,322,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
